dataset,availability_level,window_id,block_id,predictor_snapshot_id,state_before_decision,n_cal_before_decision,C_hat,q_t,C_LCB,tau_cov,Gate_t,Design_t,C_t,Y_oracle,Y_cert,certificate_valid,false_safe,false_unsafe,classification,score_S_t,reset_trigger_after_window,state_next_window,natural_complete_status,natural_boundary_status,oracle_source_hash,stress_mask_hash,predictor_hash,snapshot_hash,feature_spec_hash,certificate_code_hash,cal_window_ids,boundary_near,C_LCB_zero,predictor_id,reset_rule_id,ridge_alpha,paper_method,k_n_clipped
sensorscope,0.6,4,0,sensorscope|a=0.60|b0,WARMUP,4,0.06684607003414691,,0.0,0.05,0,0,0.0560038891589693,True,False,True,False,True,FALSE_UNSAFE,0.010842180875177618,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3,True,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,5,0,sensorscope|a=0.60|b0,WARMUP,5,0.06685004456196074,,0.0,0.05,0,0,0.0544482255712202,True,False,True,False,True,FALSE_UNSAFE,0.01240181899074054,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4,True,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,6,0,sensorscope|a=0.60|b0,WARMUP,6,0.06640170209826199,,0.0,0.05,0,0,0.0525036460865338,True,False,True,False,True,FALSE_UNSAFE,0.013898056011728187,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5,True,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,7,0,sensorscope|a=0.60|b0,WARMUP,7,0.06543081921277795,,0.0,0.05,0,0,0.0495867768595041,False,False,True,False,False,TRUE_UNSAFE,0.01584404235327385,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6,True,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,8,0,sensorscope|a=0.60|b0,WARMUP,8,0.06411188276769411,,0.0,0.05,0,0,0.0510452114730189,True,False,True,False,True,FALSE_UNSAFE,0.01306667129467521,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7,True,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,9,0,sensorscope|a=0.60|b0,WARMUP,9,0.06260288305888712,,0.0,0.05,0,0,0.0597958191541079,True,False,True,False,True,FALSE_UNSAFE,0.0028070639047792154,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8,True,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,10,0,sensorscope|a=0.60|b0,WARMUP,10,0.061086940729621564,,0.0,0.05,0,0,0.0539620807000486,True,False,True,False,True,FALSE_UNSAFE,0.007124860029572966,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9,True,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,11,0,sensorscope|a=0.60|b0,WARMUP,11,0.05941613041585181,,0.0,0.05,0,0,0.0466699076324744,False,False,True,False,False,TRUE_UNSAFE,0.012746222783377406,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10,True,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,12,0,sensorscope|a=0.60|b0,WARMUP,12,0.05767435875739026,,0.0,0.05,0,0,0.0651711924439197,True,False,True,False,True,FALSE_UNSAFE,-0.007496833686529439,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,13,0,sensorscope|a=0.60|b0,WARMUP,13,0.056448227016186986,,0.0,0.05,0,0,0.0651711924439197,True,False,True,False,True,FALSE_UNSAFE,-0.00872296542773271,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,14,0,sensorscope|a=0.60|b0,WARMUP,14,0.05550360993635131,,0.0,0.05,0,0,0.055587193555108,True,False,True,False,True,FALSE_UNSAFE,-8.35836187566899e-05,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,15,0,sensorscope|a=0.60|b0,WARMUP,15,0.054628105745932576,,0.0,0.05,0,0,0.0690047919994444,True,False,True,False,True,FALSE_UNSAFE,-0.014376686253511822,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,16,0,sensorscope|a=0.60|b0,WARMUP,16,0.05438191583198623,,0.0,0.05,0,0,0.0728383915549691,True,False,True,False,True,FALSE_UNSAFE,-0.018456475722982868,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,17,0,sensorscope|a=0.60|b0,WARMUP,17,0.054657687279228,,0.0,0.05,0,0,0.0632543926661573,True,False,True,False,True,FALSE_UNSAFE,-0.008596705386929304,0,WARMUP,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,18,0,sensorscope|a=0.60|b0,WARMUP,18,0.05509950803512509,,0.0,0.05,0,0,0.0793388429752066,True,False,True,False,True,FALSE_UNSAFE,-0.024239334940081514,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,True,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,19,0,sensorscope|a=0.60|b0,CERTIFIED,19,0.056152862529985484,0.023114971553889703,0.03303789097609578,0.05,0,0,0.0653378706854642,True,False,True,False,True,FALSE_UNSAFE,-0.009185008155478722,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,20,0,sensorscope|a=0.60|b0,CERTIFIED,20,0.05737545699300872,0.023114971553889703,0.03426048543911902,0.05,0,0,0.0793388429752066,True,False,True,False,True,FALSE_UNSAFE,-0.02196338598219788,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,21,0,sensorscope|a=0.60|b0,CERTIFIED,21,0.058936845587669165,0.023114971553889703,0.03582187403377946,0.05,0,0,0.0606708799222168,True,False,True,False,True,FALSE_UNSAFE,-0.001734034334547635,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,22,0,sensorscope|a=0.60|b0,CERTIFIED,22,0.06046468090561599,0.023114971553889703,0.03734970935172629,0.05,0,0,0.0863393291200777,True,False,True,False,True,FALSE_UNSAFE,-0.025874648214461712,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,23,0,sensorscope|a=0.60|b0,CERTIFIED,23,0.06231357451578322,0.023114971553889703,0.039198602961893515,0.05,0,0,0.084005833738454,True,False,True,False,True,FALSE_UNSAFE,-0.021692259222670776,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,24,0,sensorscope|a=0.60|b0,CERTIFIED,24,0.09172059899872678,0.023114971553889703,0.06860562744483709,0.05,1,1,0.1120077783179387,True,True,True,False,False,TRUE_SAFE,-0.020287179319211923,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,25,0,sensorscope|a=0.60|b0,CERTIFIED,25,0.09348308045010655,0.023114971553889703,0.07036810889621684,0.05,1,1,0.1057851239669421,True,True,True,False,False,TRUE_SAFE,-0.012302043516835559,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,26,0,sensorscope|a=0.60|b0,CERTIFIED,26,0.09478982939445249,0.023114971553889703,0.0716748578405628,0.05,1,1,0.084005833738454,True,True,True,False,False,TRUE_SAFE,0.010783995655998496,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,27,0,sensorscope|a=0.60|b0,CERTIFIED,27,0.09521213733795496,0.023114971553889703,0.07209716578406525,0.05,1,1,0.0902284880894506,True,True,True,False,False,TRUE_SAFE,0.004983649248504363,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,28,0,sensorscope|a=0.60|b0,CERTIFIED,28,0.0954424611329136,0.023114971553889703,0.07232748957902391,0.05,1,1,0.1057851239669421,True,True,True,False,False,TRUE_SAFE,-0.010342662834028502,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,29,0,sensorscope|a=0.60|b0,CERTIFIED,29,0.09561087082553758,0.023114971553889703,0.07249589927164787,0.05,1,1,0.1120077783179387,True,True,True,False,False,TRUE_SAFE,-0.016396907492401122,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,30,0,sensorscope|a=0.60|b0,CERTIFIED,30,0.09531786090098908,0.023114971553889703,0.07220288934709937,0.05,1,1,0.0904229460379193,True,True,True,False,False,TRUE_SAFE,0.0048949148630697825,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
sensorscope,0.6,31,0,sensorscope|a=0.60|b0,CERTIFIED,31,0.09417357258026428,0.023114971553889703,0.07105860102637457,0.05,1,1,0.1108410306271269,True,True,True,False,False,TRUE_SAFE,-0.01666745804686262,0,CERTIFIED,True,FULL_INTERIOR,82444e4f495344856de94b0d72ab4a46843780c232e2f299b300fcafa8c4b4a1,b87cf615ab34b447e87bf447d79b9e4183a6e16fcef6223c57fad7be4aec6502,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,b88f02c81ff0b142f18fd8dc0556aafcafffd5c40f8f009b93da36322f017a5b,6cd0b52dd7ce8f064a636e3bfc8de9b2309a7dfb02abb27056836d0416fd20a6,357158a3c01d61e36098ae03786aeb48ee6065502c78a6578078aa2eb8873772,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30,False,False,AGGREGATE_COVERAGE_RIDGE_V1,MISCOVERAGE_TRIGGERED_RESET_V1,1.0,raven_mcs,False
