round,dataset,scenario,method_or_configuration,seed,metric,value,status,comparison_class,paper_role,source_file,source_row_or_key,source_sha256,scientific_status,notes
E2,NSW-Traffic,opportunity_only,RAVEN-MCS,30006,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::raven::seed30006,,VALID,
E2,NSW-Traffic,opportunity_only,RAVEN-MCS,30006,Gap_mis,-0.005136902272831145,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::raven::seed30006,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30006,RMSE_mu,0.9996867429621443,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30006,RMSE_rho,1.0050573474339883,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30006,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30006,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30006,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,opportunity_only,TwoStage-Hajek,30006,Gap_mis,-0.005370604471844009,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::opportunity_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAsync-Window,30006,RMSE_mu,1.0001807433254237,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedasync_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAsync-Window,30006,RMSE_rho,1.0261886034442371,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedasync_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAsync-Window,30006,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedasync_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAsync-Window,30006,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedasync_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAsync-Window,30006,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedasync_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAsync-Window,30006,Gap_mis,-0.026007860118813397,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedasync_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAvg-Window,30006,RMSE_mu,1.0001861379978205,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedavg_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAvg-Window,30006,RMSE_rho,1.0261894827051736,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedavg_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAvg-Window,30006,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedavg_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAvg-Window,30006,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedavg_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAvg-Window,30006,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedavg_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,FedAvg-Window,30006,Gap_mis,-0.026003344707353104,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::fedavg_window::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TimeAlign-Agg,30006,RMSE_mu,1.0000024679035497,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::flamf_timealign_adapted::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TimeAlign-Agg,30006,RMSE_rho,1.025931200832507,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::flamf_timealign_adapted::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TimeAlign-Agg,30006,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::flamf_timealign_adapted::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TimeAlign-Agg,30006,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::flamf_timealign_adapted::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TimeAlign-Agg,30006,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::flamf_timealign_adapted::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TimeAlign-Agg,30006,Gap_mis,-0.025928732928957254,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::flamf_timealign_adapted::seed30006,,VALID,
E2,NSW-Traffic,usable_only,RAVEN-MCS,30006,RMSE_mu,1.0001098152077528,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::raven::seed30006,,VALID,
E2,NSW-Traffic,usable_only,RAVEN-MCS,30006,RMSE_rho,1.0263986230150994,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::raven::seed30006,,VALID,
E2,NSW-Traffic,usable_only,RAVEN-MCS,30006,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::raven::seed30006,,VALID,
E2,NSW-Traffic,usable_only,RAVEN-MCS,30006,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::raven::seed30006,,VALID,
E2,NSW-Traffic,usable_only,RAVEN-MCS,30006,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::raven::seed30006,,VALID,
E2,NSW-Traffic,usable_only,RAVEN-MCS,30006,Gap_mis,-0.02628880780734666,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::raven::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TwoStage-Hajek,30006,RMSE_mu,1.000169110273053,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TwoStage-Hajek,30006,RMSE_rho,1.026455315087522,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TwoStage-Hajek,30006,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TwoStage-Hajek,30006,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TwoStage-Hajek,30006,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,usable_only,TwoStage-Hajek,30006,Gap_mis,-0.026286204814468972,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::usable_only::twostage_hajek::seed30006,,VALID,
E2,NSW-Traffic,balanced,FedAsync-Window,30007,RMSE_mu,1.006363254962553,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAsync-Window,30007,RMSE_rho,1.0001013203797255,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAsync-Window,30007,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAsync-Window,30007,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAsync-Window,30007,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAsync-Window,30007,Gap_mis,0.006261934582827422,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAvg-Window,30007,RMSE_mu,1.0063771209653463,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAvg-Window,30007,RMSE_rho,1.000105789749401,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAvg-Window,30007,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAvg-Window,30007,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAvg-Window,30007,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,FedAvg-Window,30007,Gap_mis,0.006271331215945253,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,balanced,TimeAlign-Agg,30007,RMSE_mu,1.006279695162319,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,balanced,TimeAlign-Agg,30007,RMSE_rho,1.0000603312693201,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,balanced,TimeAlign-Agg,30007,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,balanced,TimeAlign-Agg,30007,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,balanced,TimeAlign-Agg,30007,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,balanced,TimeAlign-Agg,30007,Gap_mis,0.006219363892998819,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,balanced,RAVEN-MCS,30007,RMSE_mu,1.0062888008456765,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::raven::seed30007,,VALID,
E2,NSW-Traffic,balanced,RAVEN-MCS,30007,RMSE_rho,1.000158745697199,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::raven::seed30007,,VALID,
E2,NSW-Traffic,balanced,RAVEN-MCS,30007,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::raven::seed30007,,VALID,
E2,NSW-Traffic,balanced,RAVEN-MCS,30007,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::raven::seed30007,,VALID,
E2,NSW-Traffic,balanced,RAVEN-MCS,30007,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::raven::seed30007,,VALID,
E2,NSW-Traffic,balanced,RAVEN-MCS,30007,Gap_mis,0.006130055148477531,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::raven::seed30007,,VALID,
E2,NSW-Traffic,balanced,TwoStage-Hajek,30007,RMSE_mu,1.0062864348465947,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,balanced,TwoStage-Hajek,30007,RMSE_rho,1.0002028318638772,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,balanced,TwoStage-Hajek,30007,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,balanced,TwoStage-Hajek,30007,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,balanced,TwoStage-Hajek,30007,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,balanced,TwoStage-Hajek,30007,Gap_mis,0.006083602982717595,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::balanced::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAsync-Window,30007,RMSE_mu,1.0063032342588907,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAsync-Window,30007,RMSE_rho,1.0008863261366263,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAsync-Window,30007,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAsync-Window,30007,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAsync-Window,30007,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAsync-Window,30007,Gap_mis,0.005416908122264363,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAvg-Window,30007,RMSE_mu,1.0063137874550374,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAvg-Window,30007,RMSE_rho,1.0008059918842775,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAvg-Window,30007,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAvg-Window,30007,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAvg-Window,30007,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,FedAvg-Window,30007,Gap_mis,0.005507795570759866,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::fedavg_window::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TimeAlign-Agg,30007,RMSE_mu,1.0062129661775463,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TimeAlign-Agg,30007,RMSE_rho,1.001736731181988,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TimeAlign-Agg,30007,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TimeAlign-Agg,30007,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TimeAlign-Agg,30007,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TimeAlign-Agg,30007,Gap_mis,0.00447623499555827,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::flamf_timealign_adapted::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,RAVEN-MCS,30007,RMSE_mu,1.0063643479128541,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::raven::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,RAVEN-MCS,30007,RMSE_rho,1.001368123700266,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::raven::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,RAVEN-MCS,30007,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::raven::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,RAVEN-MCS,30007,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::raven::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,RAVEN-MCS,30007,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::raven::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,RAVEN-MCS,30007,Gap_mis,0.004996224212588052,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::raven::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TwoStage-Hajek,30007,RMSE_mu,1.006183232538186,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TwoStage-Hajek,30007,RMSE_rho,1.002138379228839,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TwoStage-Hajek,30007,MAE_mu,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TwoStage-Hajek,30007,Tail_RMSE,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TwoStage-Hajek,30007,Delta_group,,MISSING_NOT_RECORDED,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,complete_aligned,TwoStage-Hajek,30007,Gap_mis,0.004044853309347118,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_aligned::twostage_hajek::seed30007,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAsync-Window,30007,RMSE_mu,1.0063560969272412,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedasync_window::seed30007,,VALID,
E2,NSW-Traffic,complete_counteracting,FedAsync-Window,30007,RMSE_rho,1.0001437301247336,VALID,SCI_COMPARABLE_MAIN,E2_risk_noninterchangeability,artifacts/e2_traffic_formal_runs_r1/formal_results.csv,e2::complete_counteracting::fedasync_window::seed30007,,VALID,
