dataset,seed,configuration,component,metric,full_RAVEN,ablation,absolute_change,relative_change_percent,status
SensorScope,30002,RAVEN-w/o-Inst,Inst,Delta_group,1.0163090121121825,1.0189181112033678,0.0026090990911853407,0.25672301043192386,VALID
SensorScope,30002,RAVEN-w/o-Inst,Inst,Delta_c_s,1.2431424371461768,1.2450636333077112,0.0019211961615344109,0.15454352647994304,VALID
SensorScope,30002,RAVEN-w/o-Inst,Inst,RMSE_mu,7.8711066009172805,7.872338101455223,0.0012315005379424093,0.015645837369282906,VALID
SensorScope,30002,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.391550167743068,8.392808463649654,0.0012582959065863264,0.014994796925878937,VALID
SensorScope,30002,RAVEN-w/o-Debt,Debt,Delta_group,1.0163090121121825,1.0164420498861388,0.00013303777395634597,0.013090287734421956,VALID
SensorScope,30002,RAVEN-w/o-Debt,Debt,Delta_c_s,1.2431424371461768,1.2432292928875566,8.685574137978769e-05,0.00698678918718102,VALID
SensorScope,30002,RAVEN-w/o-Debt,Debt,RMSE_mu,7.8711066009172805,7.871141994900741,3.539398346052991e-05,0.000449669725682602,VALID
SensorScope,30002,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.391550167743068,8.39158565790439,3.549016132176064e-05,0.0004229273568331156,VALID
SensorScope,30003,RAVEN-w/o-Design,Design,Delta_group,0.987986650220171,1.0156828005048824,0.027696150284711396,2.8032919552647155,VALID
SensorScope,30003,RAVEN-w/o-Design,Design,Delta_c_s,1.2275379242810647,1.2419008539641516,0.014362929683086945,1.1700599548888821,VALID
SensorScope,30003,RAVEN-w/o-Design,Design,RMSE_mu,7.912752449814846,7.911174343767945,-0.0015781060469013397,-0.01994383189554055,VALID
SensorScope,30003,RAVEN-w/o-Design,Design,Tail_RMSE,8.434688763977029,8.433154752619274,-0.0015340113577551051,-0.01818693493832967,VALID
SensorScope,30003,RAVEN-w/o-Obs,Obs,Delta_group,0.987986650220171,0.9868676307379818,-0.0011190194821891764,-0.11326261158891215,VALID
SensorScope,30003,RAVEN-w/o-Obs,Obs,Delta_c_s,1.2275379242810647,1.2258090385362728,-0.0017288857447919082,-0.1408417378065504,VALID
SensorScope,30003,RAVEN-w/o-Obs,Obs,RMSE_mu,7.912752449814846,7.911998649048144,-0.0007538007667022839,-0.009526404010274863,VALID
SensorScope,30003,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.434688763977029,8.433926251681632,-0.0007625122953971442,-0.009040194804267005,VALID
SensorScope,30003,RAVEN-w/o-Use,Use,Delta_group,0.987986650220171,0.9878334058477194,-0.0001532443724515664,-0.015510773593693418,VALID
SensorScope,30003,RAVEN-w/o-Use,Use,Delta_c_s,1.2275379242810647,1.227731176605387,0.0001932523243224349,0.01574308381841787,VALID
SensorScope,30003,RAVEN-w/o-Use,Use,RMSE_mu,7.912752449814846,7.913532855245574,0.0007804054307278818,0.00986262916320784,VALID
SensorScope,30003,RAVEN-w/o-Use,Use,Tail_RMSE,8.434688763977029,8.43547462659592,0.000785862618890576,0.009317031616469924,VALID
SensorScope,30003,RAVEN-w/o-Inst,Inst,Delta_group,0.987986650220171,0.9843622427519223,-0.0036244074682486582,-0.36684781797820504,VALID
SensorScope,30003,RAVEN-w/o-Inst,Inst,Delta_c_s,1.2275379242810647,1.2295866546615848,0.002048730380520114,0.166897522267591,VALID
SensorScope,30003,RAVEN-w/o-Inst,Inst,RMSE_mu,7.912752449814846,7.912531102087495,-0.00022134772735071806,-0.002797354381481977,VALID
SensorScope,30003,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.434688763977029,8.434397560535368,-0.00029120344166067014,-0.0034524503489013762,VALID
SensorScope,30003,RAVEN-w/o-Debt,Debt,Delta_group,0.987986650220171,0.988256198423374,0.0002695482032030183,0.02728257544198092,VALID
SensorScope,30003,RAVEN-w/o-Debt,Debt,Delta_c_s,1.2275379242810647,1.227655413696019,0.0001174894149542638,0.009571143394455542,VALID
SensorScope,30003,RAVEN-w/o-Debt,Debt,RMSE_mu,7.912752449814846,7.912758746249393,6.296434547081731e-06,7.957325326447011e-05,VALID
SensorScope,30003,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.434688763977029,8.434695206664735,6.442687705998651e-06,7.638322985329536e-05,VALID
SensorScope,30004,RAVEN-w/o-Design,Design,Delta_group,1.0422365849976831,1.052779337275842,0.010542752278158929,1.0115507774256807,VALID
SensorScope,30004,RAVEN-w/o-Design,Design,Delta_c_s,1.277735105290421,1.2782773161712149,0.0005422108807939807,0.042435312182390085,VALID
SensorScope,30004,RAVEN-w/o-Design,Design,RMSE_mu,7.819513648080064,7.82643901628799,0.006925368207926219,0.0885652039193846,VALID
SensorScope,30004,RAVEN-w/o-Design,Design,Tail_RMSE,8.339748625893078,8.346809339076032,0.0070607131829536485,0.0846633813521872,VALID
SensorScope,30004,RAVEN-w/o-Obs,Obs,Delta_group,1.0422365849976831,1.0454942048999678,0.003257619902284681,0.3125605020180636,VALID
SensorScope,30004,RAVEN-w/o-Obs,Obs,Delta_c_s,1.277735105290421,1.2776423058670618,-9.279942335904678e-05,-0.007262806114883576,VALID
SensorScope,30004,RAVEN-w/o-Obs,Obs,RMSE_mu,7.819513648080064,7.820954288565346,0.0014406404852822519,0.018423658428372645,VALID
SensorScope,30004,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.339748625893078,8.341215948369763,0.00146732247668524,0.01759432499115774,VALID
SensorScope,30004,RAVEN-w/o-Use,Use,Delta_group,1.0422365849976831,1.0424066549495827,0.0001700699518996096,0.016317787568355956,VALID
SensorScope,30004,RAVEN-w/o-Use,Use,Delta_c_s,1.277735105290421,1.2796874293305056,0.0019523240400847186,0.15279567979318906,VALID
SensorScope,30004,RAVEN-w/o-Use,Use,RMSE_mu,7.819513648080064,7.820874935501071,0.0013612874210071624,0.017408850246605823,VALID
SensorScope,30004,RAVEN-w/o-Use,Use,Tail_RMSE,8.339748625893078,8.341138359554355,0.0013897336612771483,0.0166639754220209,VALID
SensorScope,30004,RAVEN-w/o-Inst,Inst,Delta_group,1.0422365849976831,1.0457482282225237,0.003511643224840544,0.3369334060412349,VALID
SensorScope,30004,RAVEN-w/o-Inst,Inst,Delta_c_s,1.277735105290421,1.2854097704290375,0.007674665138616588,0.6006460264604052,VALID
SensorScope,30004,RAVEN-w/o-Inst,Inst,RMSE_mu,7.819513648080064,7.8141129936357,-0.005400654444364328,-0.06906637276207526,VALID
SensorScope,30004,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.339748625893078,8.334250859595283,-0.005497766297795081,-0.06592244616013643,VALID
SensorScope,30004,RAVEN-w/o-Debt,Debt,Delta_group,1.0422365849976831,1.0423075459102848,7.096091260172521e-05,0.006808522520045961,VALID
SensorScope,30004,RAVEN-w/o-Debt,Debt,Delta_c_s,1.277735105290421,1.2777889593637521,5.385407333124981e-05,0.004214807365647916,VALID
SensorScope,30004,RAVEN-w/o-Debt,Debt,RMSE_mu,7.819513648080064,7.819585724710081,7.207663001729259e-05,0.0009217533629471913,VALID
SensorScope,30004,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.339748625893078,8.339821941196146,7.331530306764478e-05,0.0008791068694806573,VALID
SensorScope,30005,RAVEN-w/o-Design,Design,Delta_group,1.0089789888358265,1.029688088353143,0.020709099517316476,2.052480749991723,VALID
SensorScope,30005,RAVEN-w/o-Design,Design,Delta_c_s,1.2816181819842343,1.2917018202282766,0.010083638244042348,0.7867895747570153,VALID
SensorScope,30005,RAVEN-w/o-Design,Design,RMSE_mu,8.019002765163714,8.015022251482403,-0.0039805136813111375,-0.04963851239213125,VALID
SensorScope,30005,RAVEN-w/o-Design,Design,Tail_RMSE,8.54337621580202,8.539345365009575,-0.004030850792444696,-0.04718100538507415,VALID
SensorScope,30005,RAVEN-w/o-Obs,Obs,Delta_group,1.0089789888358265,1.0101383047351973,0.0011593158993707942,0.11489990497308854,VALID
SensorScope,30005,RAVEN-w/o-Obs,Obs,Delta_c_s,1.2816181819842343,1.2803398478974215,-0.0012783340868127713,-0.09974375401210535,VALID
SensorScope,30005,RAVEN-w/o-Obs,Obs,RMSE_mu,8.019002765163714,8.019530151755507,0.0005273865917931886,0.006576710436917047,VALID
SensorScope,30005,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.54337621580202,8.543916936103242,0.0005407203012222084,0.00632911728997817,VALID
SensorScope,30005,RAVEN-w/o-Use,Use,Delta_group,1.0089789888358265,1.0081467320812922,-0.0008322567545342441,-0.08248504317166339,VALID
SensorScope,30005,RAVEN-w/o-Use,Use,Delta_c_s,1.2816181819842343,1.2810690781208764,-0.0005491038633578249,-0.042844575012792666,VALID
SensorScope,30005,RAVEN-w/o-Use,Use,RMSE_mu,8.019002765163714,8.018581273396233,-0.0004214917674811858,-0.005256161892252206,VALID
SensorScope,30005,RAVEN-w/o-Use,Use,Tail_RMSE,8.54337621580202,8.5429443706766,-0.00043184512541927234,-0.005054736143077978,VALID
SensorScope,30005,RAVEN-w/o-Inst,Inst,Delta_group,1.0089789888358265,0.9996361213103526,-0.009342867525473864,-0.925972456200876,VALID
SensorScope,30005,RAVEN-w/o-Inst,Inst,Delta_c_s,1.2816181819842343,1.2867062238245368,0.005088041840302537,0.39700137777579747,VALID
SensorScope,30005,RAVEN-w/o-Inst,Inst,RMSE_mu,8.019002765163714,8.025214540528298,0.006211775364583616,0.07746319020575619,VALID
SensorScope,30005,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.54337621580202,8.549667892848664,0.0062916770466436844,0.0736439188409666,VALID
SensorScope,30005,RAVEN-w/o-Debt,Debt,Delta_group,1.0089789888358265,1.009096389947546,0.00011740111171953949,0.011635634935767934,VALID
SensorScope,30005,RAVEN-w/o-Debt,Debt,Delta_c_s,1.2816181819842343,1.2816409758818592,2.2793897624939774e-05,0.0017785248325401935,VALID
SensorScope,30005,RAVEN-w/o-Debt,Debt,RMSE_mu,8.019002765163714,8.018991805677423,-1.0959486290929021e-05,-0.000136668942658798,VALID
SensorScope,30005,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.54337621580202,8.543365234092137,-1.0981709882784685e-05,-0.0001285406331805062,VALID
SensorScope,30006,RAVEN-w/o-Design,Design,Delta_group,0.9895753536742937,0.9999376300231418,0.01036227634884812,1.0471437380056994,VALID
SensorScope,30006,RAVEN-w/o-Design,Design,Delta_c_s,1.2432774583600854,1.2495623718252453,0.006284913465159914,0.505511736169485,VALID
SensorScope,30006,RAVEN-w/o-Design,Design,RMSE_mu,7.918400910463253,7.916750892592958,-0.0016500178702951729,-0.02083776622265822,VALID
SensorScope,30006,RAVEN-w/o-Design,Design,Tail_RMSE,8.43995924857205,8.438272103665202,-0.0016871449068478483,-0.019989965083460504,VALID
SensorScope,30006,RAVEN-w/o-Obs,Obs,Delta_group,0.9895753536742937,0.9896671882465924,9.183457229866576e-05,0.009280200033042856,VALID
SensorScope,30006,RAVEN-w/o-Obs,Obs,Delta_c_s,1.2432774583600854,1.2418327345713531,-0.0014447237887322828,-0.1162028458746377,VALID
SensorScope,30006,RAVEN-w/o-Obs,Obs,RMSE_mu,7.918400910463253,7.917474952141752,-0.0009259583215017742,-0.011693753978511332,VALID
SensorScope,30006,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.43995924857205,8.439009920936567,-0.000949327635483499,-0.011248012075936445,VALID
SensorScope,30006,RAVEN-w/o-Use,Use,Delta_group,0.9895753536742937,0.989794234190852,0.000218880516558273,0.022118630556588696,VALID
SensorScope,30006,RAVEN-w/o-Use,Use,Delta_c_s,1.2432774583600854,1.243283163463338,5.7051032524846335e-06,0.00045887611121091265,VALID
SensorScope,30006,RAVEN-w/o-Use,Use,RMSE_mu,7.918400910463253,7.917537949319586,-0.0008629611436674622,-0.01089817443477961,VALID
SensorScope,30006,RAVEN-w/o-Use,Use,Tail_RMSE,8.43995924857205,8.439076321267763,-0.0008829273042874064,-0.010461274495333472,VALID
SensorScope,30006,RAVEN-w/o-Inst,Inst,Delta_group,0.9895753536742937,0.9874521785351841,-0.0021231751391096454,-0.214554165200891,VALID
SensorScope,30006,RAVEN-w/o-Inst,Inst,Delta_c_s,1.2432774583600854,1.244664301934638,0.0013868435745525431,0.11154739155182827,VALID
SensorScope,30006,RAVEN-w/o-Inst,Inst,RMSE_mu,7.918400910463253,7.920699521857536,0.002298611394282446,0.02902873219320199,VALID
SensorScope,30006,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.43995924857205,8.442297810814003,0.002338562241952502,0.027708217220932217,VALID
SensorScope,30006,RAVEN-w/o-Debt,Debt,Delta_group,0.9895753536742937,0.9897716828273451,0.00019632915305134446,0.019839737552312133,VALID
SensorScope,30006,RAVEN-w/o-Debt,Debt,Delta_c_s,1.2432774583600854,1.2433326143021148,5.515594202942786e-05,0.004436334115007598,VALID
SensorScope,30006,RAVEN-w/o-Debt,Debt,RMSE_mu,7.918400910463253,7.918409897470545,8.987007291239024e-06,0.00011349522956540039,VALID
SensorScope,30006,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.43995924857205,8.439968414754194,9.166182143971469e-06,0.00010860457822142078,VALID
SensorScope,30007,RAVEN-w/o-Design,Design,Delta_group,1.0100807534481162,1.0300838015981642,0.020003048150047942,1.9803414807938342,VALID
SensorScope,30007,RAVEN-w/o-Design,Design,Delta_c_s,1.2353840602099804,1.2439853806534624,0.008601320443482052,0.696246675063953,VALID
SensorScope,30007,RAVEN-w/o-Design,Design,RMSE_mu,7.979988410761757,7.9915415432047645,0.011553132443007819,0.1447763060335695,VALID
SensorScope,30007,RAVEN-w/o-Design,Design,Tail_RMSE,8.503544409695078,8.51544286441938,0.011898454724303065,0.13992347368395436,VALID
SensorScope,30007,RAVEN-w/o-Obs,Obs,Delta_group,1.0100807534481162,1.0120307616770687,0.0019500082289525267,0.1930546862016504,VALID
SensorScope,30007,RAVEN-w/o-Obs,Obs,Delta_c_s,1.2353840602099804,1.2346214746471,-0.0007625855628803357,-0.06172862249418353,VALID
SensorScope,30007,RAVEN-w/o-Obs,Obs,RMSE_mu,7.979988410761757,7.986394941188695,0.006406530426938062,0.08028245277021029,VALID
SensorScope,30007,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.503544409695078,8.510102555247501,0.006558145552423511,0.07712249429715949,VALID
SensorScope,30007,RAVEN-w/o-Use,Use,Delta_group,1.0100807534481162,1.0095597544061838,-0.0005209990419323685,-0.05157993953986671,VALID
SensorScope,30007,RAVEN-w/o-Use,Use,Delta_c_s,1.2353840602099804,1.2352244234450687,-0.00015963676491170808,-0.012922035345394885,VALID
SensorScope,30007,RAVEN-w/o-Use,Use,RMSE_mu,7.979988410761757,7.981224769863136,0.001236359101379314,0.0154932443224099,VALID
SensorScope,30007,RAVEN-w/o-Use,Use,Tail_RMSE,8.503544409695078,8.50482580441898,0.0012813947239020962,0.01506894845449563,VALID
SensorScope,30007,RAVEN-w/o-Inst,Inst,Delta_group,1.0100807534481162,1.0033236657238536,-0.006757087724262645,-0.6689651001858962,VALID
SensorScope,30007,RAVEN-w/o-Inst,Inst,Delta_c_s,1.2353840602099804,1.2411327206803595,0.005748660470379141,0.4653338711041837,VALID
SensorScope,30007,RAVEN-w/o-Inst,Inst,RMSE_mu,7.979988410761757,7.97055387198231,-0.009434538779446555,-0.11822747470062991,VALID
SensorScope,30007,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.503544409695078,8.493898564408568,-0.009645845286510024,-0.11343323232971633,VALID
SensorScope,30007,RAVEN-w/o-Debt,Debt,Delta_group,1.0100807534481162,1.0102370374009464,0.00015628395283018293,0.01547242161546746,VALID
SensorScope,30007,RAVEN-w/o-Debt,Debt,Delta_c_s,1.2353840602099804,1.2354119076009906,2.7847391010249467e-05,0.0022541484795842513,VALID
SensorScope,30007,RAVEN-w/o-Debt,Debt,RMSE_mu,7.979988410761757,7.980055276933999,6.686617224271885e-05,0.0008379231748324797,VALID
SensorScope,30007,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.503544409695078,8.503612658693719,6.82489986409962e-05,0.0008025947223040785,VALID
SensorScope,30008,RAVEN-w/o-Design,Design,Delta_group,0.9393123464767481,0.9570384358436416,0.01772608936689346,1.8871347143878145,VALID
SensorScope,30008,RAVEN-w/o-Design,Design,Delta_c_s,1.2310446800709207,1.2405323266739228,0.009487646603002053,0.770698802130843,VALID
SensorScope,30008,RAVEN-w/o-Design,Design,RMSE_mu,7.936410201989762,7.938733233145114,0.002323031155351707,0.029270553011099307,VALID
SensorScope,30008,RAVEN-w/o-Design,Design,Tail_RMSE,8.457640591406184,8.459986188562018,0.002345597155834156,0.02773346928713806,VALID
SensorScope,30008,RAVEN-w/o-Obs,Obs,Delta_group,0.9393123464767481,0.940487408911958,0.0011750624352099281,0.12509815713776692,VALID
SensorScope,30008,RAVEN-w/o-Obs,Obs,Delta_c_s,1.2310446800709207,1.2301050574233836,-0.0009396226475371083,-0.07632725787686086,VALID
SensorScope,30008,RAVEN-w/o-Obs,Obs,RMSE_mu,7.936410201989762,7.938939587151826,0.002529385162064024,0.03187064551464179,VALID
SensorScope,30008,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.457640591406184,8.460211594013352,0.002571002607167472,0.030398579596535115,VALID
SensorScope,30008,RAVEN-w/o-Use,Use,Delta_group,0.9393123464767481,0.9406714014661555,0.00135905498940736,0.14468616264919948,VALID
SensorScope,30008,RAVEN-w/o-Use,Use,Delta_c_s,1.2310446800709207,1.2324378222722376,0.0013931422013169215,0.11316747668627773,VALID
SensorScope,30008,RAVEN-w/o-Use,Use,RMSE_mu,7.936410201989762,7.937535938424794,0.0011257364350321097,0.01418445375655952,VALID
SensorScope,30008,RAVEN-w/o-Use,Use,Tail_RMSE,8.457640591406184,8.458782533235398,0.0011419418292142325,0.013501895911426651,VALID
SensorScope,30008,RAVEN-w/o-Inst,Inst,Delta_group,0.9393123464767481,0.9337848632662497,-0.005527483210498452,-0.5884606149627866,VALID
SensorScope,30008,RAVEN-w/o-Inst,Inst,Delta_c_s,1.2310446800709207,1.233461182177603,0.0024165021066822057,0.1962968644276169,VALID
SensorScope,30008,RAVEN-w/o-Inst,Inst,RMSE_mu,7.936410201989762,7.93726850643807,0.0008583044483074787,0.010814769227682946,VALID
SensorScope,30008,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.457640591406184,8.45852143458618,0.000880843179995594,0.010414762491688516,VALID
SensorScope,30008,RAVEN-w/o-Debt,Debt,Delta_group,0.9393123464767481,0.9394604055197056,0.0001480590429574491,0.015762493010211293,VALID
SensorScope,30008,RAVEN-w/o-Debt,Debt,Delta_c_s,1.2310446800709207,1.2310559672924186,1.1287221497902067e-05,0.0009168815462694504,VALID
SensorScope,30008,RAVEN-w/o-Debt,Debt,RMSE_mu,7.936410201989762,7.936454136433752,4.3934443989535055e-05,0.0005535808113663293,VALID
SensorScope,30008,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.457640591406184,8.457683988143774,4.3396737590128964e-05,0.0005131069016366625,VALID
SensorScope,30009,RAVEN-w/o-Design,Design,Delta_group,1.0088851531251488,1.0152911783713456,0.0064060252461968226,0.6349608006771983,VALID
SensorScope,30009,RAVEN-w/o-Design,Design,Delta_c_s,1.238890820397546,1.2432853250413407,0.004394504643794761,0.35471282629930334,VALID
SensorScope,30009,RAVEN-w/o-Design,Design,RMSE_mu,7.899599273822839,7.895175352601435,-0.004423921221404115,-0.05600184348671719,VALID
SensorScope,30009,RAVEN-w/o-Design,Design,Tail_RMSE,8.420478288771312,8.415979581273778,-0.004498707497534227,-0.053425795343873074,VALID
SensorScope,30009,RAVEN-w/o-Obs,Obs,Delta_group,1.0088851531251488,1.0118949607668708,0.0030098076417219843,0.2983300559433079,VALID
SensorScope,30009,RAVEN-w/o-Obs,Obs,Delta_c_s,1.238890820397546,1.2385130860180857,-0.00037773437946020394,-0.030489723003920013,VALID
SensorScope,30009,RAVEN-w/o-Obs,Obs,RMSE_mu,7.899599273822839,7.899061870315865,-0.0005374035069740657,-0.006802921114680808,VALID
SensorScope,30009,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.420478288771312,8.419931511251537,-0.0005467775197747216,-0.0064934259198061,VALID
SensorScope,30009,RAVEN-w/o-Use,Use,Delta_group,1.0088851531251488,1.0120291189065092,0.003143965781360336,0.31162771814229856,VALID
SensorScope,30009,RAVEN-w/o-Use,Use,Delta_c_s,1.238890820397546,1.2382944627387324,-0.0005963576588134956,-0.0481364175918368,VALID
SensorScope,30009,RAVEN-w/o-Use,Use,RMSE_mu,7.899599273822839,7.900996304996362,0.0013970311735223007,0.017684835965688647,VALID
SensorScope,30009,RAVEN-w/o-Use,Use,Tail_RMSE,8.420478288771312,8.421898139611445,0.0014198508401328525,0.016861878760808875,VALID
SensorScope,30009,RAVEN-w/o-Inst,Inst,Delta_group,1.0088851531251488,1.006552089116223,-0.002333064008925856,-0.23125169417935196,VALID
SensorScope,30009,RAVEN-w/o-Inst,Inst,Delta_c_s,1.238890820397546,1.2436142929469345,0.004723472549388541,0.3812662481325701,VALID
SensorScope,30009,RAVEN-w/o-Inst,Inst,RMSE_mu,7.899599273822839,7.904274824401164,0.004675550578324916,0.05918718679589788,VALID
SensorScope,30009,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.420478288771312,8.425227561600236,0.004749272828924234,0.0564014616041155,VALID
SensorScope,30009,RAVEN-w/o-Debt,Debt,Delta_group,1.0088851531251488,1.0090591213608517,0.00017396823570292597,0.0172436114421981,VALID
SensorScope,30009,RAVEN-w/o-Debt,Debt,Delta_c_s,1.238890820397546,1.238918296713872,2.7476316326158212e-05,0.0022178157973066085,VALID
SensorScope,30009,RAVEN-w/o-Debt,Debt,RMSE_mu,7.899599273822839,7.899656852105435,5.7578282596004726e-05,0.0007288759923152529,VALID
SensorScope,30009,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.420478288771312,8.420538108848818,5.9820077506600455e-05,0.0007104118727598929,VALID
SensorScope,30010,RAVEN-w/o-Design,Design,Delta_group,1.03814980014277,1.0508532193909002,0.012703419248130121,1.223659557260725,VALID
SensorScope,30010,RAVEN-w/o-Design,Design,Delta_c_s,1.3196560244379938,1.3335105060377346,0.013854481599740787,1.0498555186485843,VALID
SensorScope,30010,RAVEN-w/o-Design,Design,RMSE_mu,7.976430767879946,7.965846660590522,-0.01058410728942416,-0.13269227299063374,VALID
SensorScope,30010,RAVEN-w/o-Design,Design,Tail_RMSE,8.499586507857362,8.488814913686994,-0.010771594170368104,-0.1267308022620913,VALID
SensorScope,30010,RAVEN-w/o-Obs,Obs,Delta_group,1.03814980014277,1.0405013567139276,0.002351556571157598,0.2265141861833623,VALID
SensorScope,30010,RAVEN-w/o-Obs,Obs,Delta_c_s,1.3196560244379938,1.3188532729553168,-0.0008027514826769444,-0.06083035789715087,VALID
SensorScope,30010,RAVEN-w/o-Obs,Obs,RMSE_mu,7.976430767879946,7.975725826979092,-0.0007049409008539342,-0.008837798777024931,VALID
SensorScope,30010,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.499586507857362,8.498865105021308,-0.0007214028360547076,-0.00848750507319166,VALID
SensorScope,30010,RAVEN-w/o-Use,Use,Delta_group,1.03814980014277,1.0389550769347773,0.000805276792007259,0.07756845802951698,VALID
SensorScope,30010,RAVEN-w/o-Use,Use,Delta_c_s,1.3196560244379938,1.3219758652482907,0.0023198408102969026,0.1757913249617347,VALID
SensorScope,30010,RAVEN-w/o-Use,Use,RMSE_mu,7.976430767879946,7.97726440351868,0.0008336356387337318,0.010451236436360416,VALID
SensorScope,30010,RAVEN-w/o-Use,Use,Tail_RMSE,8.499586507857362,8.500434571382991,0.0008480635256287172,0.009977703325270388,VALID
SensorScope,30010,RAVEN-w/o-Inst,Inst,Delta_group,1.03814980014277,1.0316033853435256,-0.006546414799244449,-0.6305847959845644,VALID
SensorScope,30010,RAVEN-w/o-Inst,Inst,Delta_c_s,1.3196560244379938,1.3235982464929086,0.00394222205491479,0.2987310315651139,VALID
SensorScope,30010,RAVEN-w/o-Inst,Inst,RMSE_mu,7.976430767879946,7.984154091110175,0.007723323230228729,0.09682680706425174,VALID
SensorScope,30010,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.499586507857362,8.507439790603742,0.007853282746379975,0.09239605643309921,VALID
SensorScope,30010,RAVEN-w/o-Debt,Debt,Delta_group,1.03814980014277,1.0382707847670014,0.00012098462423137946,0.011653869626015554,VALID
SensorScope,30010,RAVEN-w/o-Debt,Debt,Delta_c_s,1.3196560244379938,1.3197211468951366,6.512245714285214e-05,0.004934805429360735,VALID
SensorScope,30010,RAVEN-w/o-Debt,Debt,RMSE_mu,7.976430767879946,7.976403808640745,-2.695923920104093e-05,-0.00033798624955916747,VALID
SensorScope,30010,RAVEN-w/o-Debt,Debt,Tail_RMSE,8.499586507857362,8.49955907253527,-2.743532209237287e-05,-0.000322784197407845,VALID
SensorScope,30011,RAVEN-w/o-Design,Design,Delta_group,1.0303587866854431,1.0448054246921366,0.014446638006693435,1.4020978122743792,VALID
SensorScope,30011,RAVEN-w/o-Design,Design,Delta_c_s,1.285993261174073,1.292465692596887,0.006472431422813951,0.5033021259306458,VALID
SensorScope,30011,RAVEN-w/o-Design,Design,RMSE_mu,7.943988598407923,7.943440410588767,-0.0005481878191559986,-0.006900662209735075,VALID
SensorScope,30011,RAVEN-w/o-Design,Design,Tail_RMSE,8.466181763612814,8.465621884166998,-0.0005598794458165912,-0.006613128107205569,VALID
SensorScope,30011,RAVEN-w/o-Obs,Obs,Delta_group,1.0303587866854431,1.0297459674796765,-0.0006128192057666126,-0.05947629249981826,VALID
SensorScope,30011,RAVEN-w/o-Obs,Obs,Delta_c_s,1.285993261174073,1.2860316084420813,3.834726800833188e-05,0.002981918270187667,VALID
SensorScope,30011,RAVEN-w/o-Obs,Obs,RMSE_mu,7.943988598407923,7.944141059944429,0.00015246153650583238,0.001919206386277891,VALID
SensorScope,30011,RAVEN-w/o-Obs,Obs,Tail_RMSE,8.466181763612814,8.466334695823493,0.00015293221067835816,0.001806389408453908,VALID
SensorScope,30011,RAVEN-w/o-Use,Use,Delta_group,1.0303587866854431,1.030340701190684,-1.8085494759123577e-05,-0.0017552618556593018,VALID
SensorScope,30011,RAVEN-w/o-Use,Use,Delta_c_s,1.285993261174073,1.2854366566361137,-0.0005566045379592488,-0.043282072679843256,VALID
SensorScope,30011,RAVEN-w/o-Use,Use,RMSE_mu,7.943988598407923,7.945845044657238,0.0018564462493149136,0.023369195792740303,VALID
SensorScope,30011,RAVEN-w/o-Use,Use,Tail_RMSE,8.466181763612814,8.468069638871544,0.0018878752587294656,0.02229901638591614,VALID
SensorScope,30011,RAVEN-w/o-Inst,Inst,Delta_group,1.0303587866854431,1.028623787194831,-0.0017349994906121768,-0.16838789682121208,VALID
SensorScope,30011,RAVEN-w/o-Inst,Inst,Delta_c_s,1.285993261174073,1.2893200624055976,0.003326801231524623,0.25869507500275346,VALID
SensorScope,30011,RAVEN-w/o-Inst,Inst,RMSE_mu,7.943988598407923,7.943916696650437,-7.190175748661431e-05,-0.0009051090216950254,VALID
SensorScope,30011,RAVEN-w/o-Inst,Inst,Tail_RMSE,8.466181763612814,8.466106089323961,-7.567428885302263e-05,-0.000893842005356731,VALID
SensorScope,30011,RAVEN-w/o-Debt,Debt,Delta_group,1.0303587866854431,1.030424944036128,6.615735068482564e-05,0.006420807153753397,VALID
SensorScope,30011,RAVEN-w/o-Debt,Debt,Delta_c_s,1.285993261174073,1.2860159821676427,2.2720993569702586e-05,0.0017668050257867607,VALID
SensorScope,30011,RAVEN-w/o-Debt,Debt,RMSE_mu,7.943988598407923,7.943951001962901,-3.759644502210335e-05,-0.0004732691211268626,VALID
